tick,population,births,deaths,avg_energy,avg_age,groups,neighbor_checks,tick_ms,pheromone_keys
2920,500,0,0,34.2809,21.5705,3,4610,43.457,2531
2921,500,0,0,34.2868,21.5905,3,4614,40.131,2532
2922,500,0,0,34.2915,21.6105,3,4620,40.230,2532
2923,500,0,0,34.2949,21.6305,3,4636,39.743,2532
2924,500,0,0,34.2994,21.6505,3,4634,38.632,2533
2925,500,0,0,34.3039,21.6705,3,4640,37.451,2533
2926,500,0,0,34.3097,21.6905,3,4630,37.463,2533
2927,500,0,0,34.3145,21.7105,3,4640,38.255,2534
2928,500,0,0,34.3198,21.7305,3,4630,38.552,2534
2929,500,0,0,34.3238,21.7505,3,4652,38.911,2534
2930,500,0,0,34.3290,21.7705,3,4664,37.603,2534
2931,500,0,0,34.3342,21.7905,3,4666,38.534,2534
2932,500,0,0,34.3402,21.8105,3,4676,38.279,2535
2933,500,0,0,34.3469,21.8305,4,4656,37.868,2535
2934,500,0,0,34.3530,21.8505,4,4652,37.920,2535
2935,500,0,0,34.3581,21.8705,4,4652,38.821,2535
2936,500,0,0,34.3626,21.8905,4,4654,38.248,2536
2937,500,0,0,34.3663,21.9105,4,4650,38.532,2536
2938,500,0,0,34.3712,21.9305,4,4632,39.350,2536
2939,500,0,0,34.3755,21.9505,4,4628,38.745,2536
2940,500,0,0,34.3821,21.9705,4,4616,39.969,2536
2941,500,0,0,34.3892,21.9905,4,4602,39.062,2536
2942,500,0,0,34.3954,22.0105,4,4590,39.547,2536
2943,500,0,0,34.4023,22.0305,4,4592,40.804,2536
2944,500,0,0,34.4089,22.0505,4,4602,38.675,2536
2945,500,0,0,34.4154,22.0705,4,4606,38.962,2536
2946,500,0,0,34.4218,22.0905,4,4608,39.340,2536
2947,500,0,0,34.4290,22.1105,4,4592,38.953,2536
2948,500,0,0,34.4365,22.1305,4,4606,40.492,2536
2949,500,0,0,34.4442,22.1505,4,4582,39.690,2536
2950,500,0,0,34.4503,22.1705,4,4574,38.500,2536
2951,500,0,0,34.4567,22.1905,4,4576,40.056,2536
2952,500,0,0,34.4627,22.2105,4,4566,38.877,2536
2953,500,0,0,34.4680,22.2305,4,4562,39.547,2536
2954,500,0,0,34.4728,22.2505,4,4518,41.866,2536
2955,500,0,0,34.4772,22.2705,3,4514,38.896,2537
2956,500,0,0,34.4817,22.2905,3,4514,42.273,2537
2957,500,0,0,34.4851,22.3105,3,4504,40.531,2537
2958,500,0,0,34.4886,22.3305,3,4498,48.214,2537
2959,500,0,0,34.4934,22.3505,3,4506,48.055,2537
2960,500,0,0,34.4986,22.3705,3,4518,46.344,2538
2961,500,0,0,34.5043,22.3905,3,4524,42.232,2538
2962,500,0,0,34.5096,22.4105,3,4530,42.597,2538
2963,500,0,0,34.5175,22.4305,3,4522,41.071,2538
2964,500,0,0,34.5249,22.4505,3,4520,39.606,2538
2965,500,0,0,34.5317,22.4705,4,4514,39.602,2538
2966,500,0,0,34.5380,22.4905,4,4540,40.881,2538
2967,500,0,0,34.5442,22.5105,4,4548,39.307,2538
2968,500,0,0,34.5513,22.5305,4,4552,39.440,2538
2969,499,0,1,34.5284,22.5338,4,4550,40.002,2538
2970,500,1,0,34.4499,22.5087,4,4534,38.965,2538
2971,500,0,0,34.4575,22.5287,4,4552,39.557,2538
2972,500,0,0,34.4650,22.5487,4,4532,39.908,2538
2973,500,0,0,34.4722,22.5687,4,4524,37.924,2538
2974,500,0,0,34.4791,22.5887,4,4546,38.405,2538
2975,500,0,0,34.4845,22.6087,3,4524,37.345,2538
2976,500,0,0,34.4877,22.6287,3,4522,36.840,2538
2977,500,0,0,34.4901,22.6487,3,4526,37.771,2538
2978,500,0,0,34.4932,22.6687,3,4528,39.564,2539
2979,500,0,0,34.4959,22.6887,3,4528,38.541,2539
2980,500,0,0,34.4974,22.7087,3,4540,37.980,2539
2981,500,0,0,34.4986,22.7287,3,4524,39.986,2539
2982,500,0,0,34.5010,22.7487,3,4504,38.246,2539
2983,500,0,0,34.5040,22.7687,3,4490,38.411,2539
2984,500,0,0,34.5075,22.7887,3,4496,39.241,2539
2985,500,0,0,34.5109,22.8087,3,4510,38.182,2542
2986,500,0,0,34.5147,22.8287,3,4528,38.606,2542
2987,500,0,0,34.5188,22.8487,3,4510,37.740,2542
2988,500,0,0,34.5244,22.8687,3,4496,38.317,2542
2989,500,0,0,34.5303,22.8887,3,4502,39.200,2542
2990,500,0,0,34.5361,22.9087,3,4512,38.769,2542
2991,499,0,1,34.5323,22.9350,3,4516,40.116,2542
2992,499,1,1,34.5242,22.8732,3,4520,42.309,2542
2993,499,1,1,34.5167,22.8163,4,4509,38.941,2547
2994,500,1,0,34.4363,22.7906,4,4530,42.021,2552
2995,500,0,0,34.4415,22.8106,4,4546,39.908,2556
2996,500,0,0,34.4477,22.8306,4,4570,38.861,2556
2997,500,0,0,34.4539,22.8506,4,4582,40.251,2556
2998,500,0,0,34.4600,22.8706,4,4576,39.119,2557
2999,500,0,0,34.4663,22.8906,4,4574,40.823,2557
